"Bar kod","Naziv robe","Kat.broj","Atribut 3","J.mj.","T.b.","Prod.cijena","VPC-PDV","Zalihe","Kol.vlast.","Rez.kol.","Kol.raspol.","Kol.kom.pri.","Kol.POS","Kol.slož.","Kol.nar.kup.","Kol.nar.dob.","D","Jamstvo","Atest","%max.rb.","Bar kod","Os.pak.","P","Odnos jm2","Kol. jm2","Prod.c. jm2","Drugi naziv robe","Treći naziv robe","Zapremina","Dimenzije","Atribut 1","Opis Atribut 1","Atribut 2","Opis Atribut 2","Opis Atribut 3","Atribut 4","Opis Atribut 4","Ambalaža","Ul.trošarina","Por.na luks.","Smještaj.R.","Smještaj","Zemlj.podr.","Drž.I.S.","Konto","Zadnji ulaz","Zadnji izlaz","Dat.unosa","Dat.izmj.","Dat.VPC","MPC+PDV","prosj. nc","1","2","3","4","5","6","7","8","PPOM","p.na.pot.","%pdv","Povr.nak.","val.","tečaj val.","c.tar.","min.kol.R.","opt.kol.R.","max.kol.R.","min.kol","opt.kol","max.kol","kalo %","proizvođač","Naziv proizvođača","dobavljač","Naziv dobavljača","gr.p.pot.","nor.amb.","www","težina pak.","j.m.težine","Z/V","Najm.ek.kol.","Traj.isporuke","Traj.proizvod.",""
"44209794834","TENISICA ŽENSKA - JAZZ ORIGINAL - S1044-521","S1044-521 - 380","7","PAR","6","99.41","49.7","1","1","","1","1","1","","","","","","OBUĆA","50.42","44209794834","1","","1 PAR = 1 PAR","1","","JAZZ ORIGINAL","S1044-521","","","Ž","Ž","Black/","Black/Charcoal","7","SS21","SS21","","","","","","Vijetnam","","","2/26/2021","","11/26/2020","8/11/2022","","99.41","24.64","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"44209794841","TENISICA ŽENSKA - JAZZ ORIGINAL - S1044-521","S1044-521 - 385","7,5","PAR","6","99.41","49.7","1","1","","1","1","1","","","","","","OBUĆA","50.42","44209794841","1","","1 PAR = 1 PAR","1","","JAZZ ORIGINAL","S1044-521","","","Ž","Ž","Black/","Black/Charcoal","7,5","SS21","SS21","","","","","","Vijetnam","","","2/26/2021","","11/26/2020","8/11/2022","","99.41","24.64","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"44209794865","TENISICA ŽENSKA - JAZZ ORIGINAL - S1044-521","S1044-521 - 400","8,5","PAR","6","99.41","49.7","1","1","","1","1","1","","","","","","OBUĆA","50.44","44209794865","1","","1 PAR = 1 PAR","1","","JAZZ ORIGINAL","S1044-521","","","Ž","Ž","Black/","Black/Charcoal","8,5","SS21","SS21","","","","","","Vijetnam","","","2/26/2021","7/31/2023","11/26/2020","8/11/2022","","99.41","24.63","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"44209799815","TENISICA ŽENSKA - JAZZ ORIGINAL VINTAGE - S60368-62","S60368-62 - 370","6","par","6","92.77","46.39","1","1","","1","1","1","","","","","","OBUĆA","56.35","44209799815","1","","1 PAR = 1 PAR","1","","JAZZ ORIGINAL VINTAGE","S60368-62","","","","","BLUE/Y","BLUE/YELLOW","6","19SP","19SP","","","","lijepljena/prošivena obuća","","Vijetnam","","","1/22/2019","","12/27/2018","8/11/2022","","92.77","20.25","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","brisanje/suho četkanje","","kg","","","","",""
"44209799839","TENISICA ŽENSKA - JAZZ ORIGINAL VINTAGE - S60368-62","S60368-62 - 375","6,5","par","6","92.77","46.39","1","1","","1","1","1","","","","","","OBUĆA","56.28","44209799839","1","","1 PAR = 1 PAR","1","","JAZZ ORIGINAL VINTAGE","S60368-62","","","","","BLUE/Y","BLUE/YELLOW","6,5","19SP","19SP","","","","lijepljena/prošivena obuća","","Vijetnam","","","1/22/2019","","12/27/2018","8/11/2022","","92.77","20.28","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","brisanje/suho četkanje","","kg","","","","",""
"44209800085","TENISICA ŽENSKA - JAZZ ORIGINAL VINTAGE - S60368-65","S60368-65 - 360","5,5","par","6","92.77","46.39","1","1","","1","1","1","","","","","","OBUĆA","56.39","44209800085","1","","1 PAR = 1 PAR","1","","JAZZ ORIGINAL VINTAGE","S60368-65","","","","","Purple","purple","5,5","19SP","19SP","","","","lijepljena/prošivena obuća","","Vijetnam","","","2/28/2019","8/8/2023","12/27/2018","8/11/2022","","92.77","20.23","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","brisanje/suho četkanje","","kg","","","","",""
"44209800467","TENISICA ŽENSKA - JAZZ ORIGINAL VINTAGE - S60368-67","S60368-67 - 370","6","par","6","92.77","46.39","4","4","","4","4","1","","","","","","OBUĆA","56.39","44209800467","1","","1 PAR = 1 PAR","4","","JAZZ ORIGINAL VINTAGE","S60368-67","","","","","BLU/TA","BLU/TAN/SIL","6","19SP","19SP","","","","lijepljena/prošivena obuća","","Vijetnam","","","2/28/2019","5/11/2023","12/27/2018","8/11/2022","","92.77","20.23","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","brisanje/suho četkanje","","kg","","","","",""
"44209801044","TENISICA ŽENSKA - JAZZ ORIGINAL VINTAGE - S60368-71","S60368-71 - 375","6,5","par","6","92.77","46.39","1","1","","1","1","1","","","","","","OBUĆA","56.39","44209801044","1","","1 PAR = 1 PAR","1","","JAZZ ORIGINAL VINTAGE","S60368-71","","","","","PEA/GR","PEA/GRYBLU","6,5","19SP","19SP","","","","lijepljena/prošivena obuća","","Vijetnam","","","2/28/2019","","12/27/2018","8/11/2022","","92.77","20.23","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","brisanje/suho četkanje","","kg","","","","",""
"44209801051","TENISICA ŽENSKA - JAZZ ORIGINAL VINTAGE - S60368-71","S60368-71 - 380","7","par","6","92.77","46.39","2","2","","2","2","1","","","","","","OBUĆA","56.37","44209801051","1","","1 PAR = 1 PAR","2","","JAZZ ORIGINAL VINTAGE","S60368-71","","","","","PEA/GR","PEA/GRYBLU","7","19SP","19SP","","","","lijepljena/prošivena obuća","","Vijetnam","","","2/28/2019","5/25/2023","12/27/2018","8/11/2022","","92.77","20.24","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","brisanje/suho četkanje","","kg","","","","",""
"44209801068","TENISICA ŽENSKA - JAZZ ORIGINAL VINTAGE - S60368-71","S60368-71 - 385","7,5","par","6","92.77","46.39","1","1","","1","1","1","","","","","","OBUĆA","56.39","44209801068","1","","1 PAR = 1 PAR","1","","JAZZ ORIGINAL VINTAGE","S60368-71","","","","","PEA/GR","PEA/GRYBLU","7,5","19SP","19SP","","","","lijepljena/prošivena obuća","","Vijetnam","","","2/28/2019","4/19/2023","12/27/2018","8/11/2022","","92.77","20.23","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","brisanje/suho četkanje","","kg","","","","",""
"44209802935","TENISICA ŽENSKA - SHADOW 5000 VINTAGE - S60405-17","S60405-17 - 390","8","par","6","106.05","53.02","1","1","","1","1","1","","","","","","OBUĆA","47.96","44209802935","1","","1 PAR = 1 PAR","1","","SHADOW 5000 VINTAGE","S60405-17","","","","","Blue/W","Blue/White","8","19SP","19SP","","","","lijepljena/prošivena obuća","","Vijetnam","","","2/28/2019","5/3/2023","12/27/2018","8/11/2022","","106.05","27.59","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","brisanje/suho četkanje","","kg","","","","",""
"44209826290","TENISICA MUŠKA - JAZZ ORIGINAL VINTAGE - S70368-48","S70368-48 - 420","8,5","par","6","92.77","46.39","1","1","","1","1","1","","","","","","OBUĆA","56.39","44209826290","1","","1 PAR = 1 PAR","1","","JAZZ ORIGINAL VINTAGE","S70368-48","","","","","BLU/TA","BLU/TAN/SIL","8,5","19SP","19SP","","","","lijepljena/prošivena obuća","","Vijetnam","","","2/28/2019","","12/27/2018","8/11/2022","","92.77","20.23","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","brisanje/suho četkanje","0.54","kg","","","","",""
"44209967122","TENISICA MUŠKA - SHADOW 5000 VINTAGE - S70404-10","S70404-10 - 410","8","par","6","112.68","56.34","2","2","","2","2","1","","","","","FTW","OBUĆA","41.91","44209967122","1","","1 PAR = 1 PAR","2","","SHADOW 5000 VINTAGE","S70404-10","","","M","M","Grey/W","Grey/White/Black","8","SS21","SS21","","","","lijepljena/prošivena obuća","","Vijetnam","","","2/5/2020","","12/27/2018","8/11/2022","","112.68","32.73","","","","","","","","","","","25","","USD","0.86269825","64039996","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","brisanje/suho četkanje","","kg","","","","",""
"44209967139","TENISICA MUŠKA - SHADOW 5000 VINTAGE - S70404-10","S70404-10 - 420","8,5","par","6","112.68","56.34","1","1","","1","1","1","","","","","FTW","OBUĆA","51.03","44209967139","1","","1 PAR = 1 PAR","1","","SHADOW 5000 VINTAGE","S70404-10","","","M","M","Grey/W","Grey/White/Black","8,5","SS21","SS21","","","","lijepljena/prošivena obuća","","Vijetnam","","","2/5/2020","","12/27/2018","8/11/2022","","112.68","27.59","","","","","","","","","","","25","","USD","0.86269825","64039996","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","brisanje/suho četkanje","","kg","","","","",""
"44209967146","TENISICA MUŠKA - SHADOW 5000 VINTAGE - S70404-10","S70404-10 - 425","9","par","6","112.68","56.34","2","2","","2","2","1","","","","","FTW","OBUĆA","51.03","44209967146","1","","1 PAR = 1 PAR","2","","SHADOW 5000 VINTAGE","S70404-10","","","M","M","Grey/W","Grey/White/Black","9","SS21","SS21","","","","lijepljena/prošivena obuća","","Vijetnam","","","2/5/2020","","12/27/2018","8/11/2022","","112.68","27.59","","","","","","","","","","","25","","USD","0.86269825","64039996","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","brisanje/suho četkanje","","kg","","","","",""
"44209967160","TENISICA MUŠKA - SHADOW 5000 VINTAGE - S70404-10","S70404-10 - 440","10","par","6","112.68","56.34","1","1","","1","1","1","","","","","FTW","OBUĆA","51.03","44209967160","1","","1 PAR = 1 PAR","1","","SHADOW 5000 VINTAGE","S70404-10","","","M","M","Grey/W","Grey/White/Black","10","SS21","SS21","","","","lijepljena/prošivena obuća","","Vijetnam","","","2/5/2020","","12/27/2018","8/11/2022","","112.68","27.59","","","","","","","","","","","25","","USD","0.86269825","64039996","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","brisanje/suho četkanje","","kg","","","","",""
"44209967177","TENISICA MUŠKA - SHADOW 5000 VINTAGE - S70404-10","S70404-10 - 445","10,5","par","6","112.68","56.34","1","1","","1","1","1","","","","","FTW","OBUĆA","32.8","44209967177","1","","1 PAR = 1 PAR","1","","SHADOW 5000 VINTAGE","S70404-10","","","M","M","Grey/W","Grey/White/Black","10,5","SS21","SS21","","","","lijepljena/prošivena obuća","","Vijetnam","","","2/5/2020","","12/27/2018","8/11/2022","","112.68","37.86","","","","","","","","","","","25","","USD","0.86269825","64039996","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","brisanje/suho četkanje","","kg","","","","",""
"44209967184","TENISICA MUŠKA - SHADOW 5000 VINTAGE - S70404-10","S70404-10 - 450","11","par","6","112.68","56.34","1","1","","1","1","1","","","","","FTW","OBUĆA","32.8","44209967184","1","","1 PAR = 1 PAR","1","","SHADOW 5000 VINTAGE","S70404-10","","","M","M","Grey/W","Grey/White/Black","11","SS21","SS21","","","","lijepljena/prošivena obuća","","Vijetnam","","","2/5/2020","","12/27/2018","8/11/2022","","112.68","37.86","","","","","","","","","","","25","","USD","0.86269825","64039996","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","brisanje/suho četkanje","","kg","","","","",""
"44209967207","TENISICA MUŠKA - SHADOW 5000 VINTAGE - S70404-10","S70404-10 - 465","12","par","6","112.68","56.34","1","1","","1","1","1","","","","","FTW","OBUĆA","32.8","44209967207","1","","1 PAR = 1 PAR","1","","SHADOW 5000 VINTAGE","S70404-10","","","M","M","Grey/W","Grey/White/Black","12","SS21","SS21","","","","lijepljena/prošivena obuća","","Vijetnam","","","2/5/2020","","12/27/2018","8/11/2022","","112.68","37.86","","","","","","","","","","","25","","USD","0.86269825","64039996","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","brisanje/suho četkanje","","kg","","","","",""
"44209967351","TENISICA MUŠKA - SHADOW 5000 VINTAGE - S70404-11","S70404-11 - 460","11,5","par","6","106.05","53.02","1","1","","1","1","1","","","","","","OBUĆA","47.96","44209967351","1","","1 PAR = 1 PAR","1","","SHADOW 5000 VINTAGE","S70404-11","","","","","Blue/W","Blue/White","11,5","19SP","19SP","","","","lijepljena/prošivena obuća","","Vijetnam","","","2/28/2019","","12/27/2018","8/11/2022","","106.05","27.59","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","brisanje/suho četkanje","","kg","","","","",""
"44209967368","TENISICA MUŠKA - SHADOW 5000 VINTAGE - S70404-11","S70404-11 - 465","12","par","6","106.05","53.02","1","1","","1","1","1","","","","","","OBUĆA","47.96","44209967368","1","","1 PAR = 1 PAR","1","","SHADOW 5000 VINTAGE","S70404-11","","","","","Blue/W","Blue/White","12","19SP","19SP","","","","lijepljena/prošivena obuća","","Vijetnam","","","2/28/2019","","12/27/2018","8/11/2022","","106.05","27.59","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","brisanje/suho četkanje","","kg","","","","",""
"44211237688","TENISICA UNISEX - SHADOW 5000 - S70480-1 - 410","S70480-1 - 410","8","PAR","6","145.86","72.93","1","1","","1","1","1","","","","","","","15.25","44211237688","","","1 PAR = 1 PAR","1","","SHADOW 5000","S70480-1","","","","","BLK/GI","BLACK/GLOW IN THE DARK","8","19FW","19FW","","","","","","Vijetnam","","","","","10/22/2019","8/11/2022","10/22/2019","145.86","61.81","","","","","","","","","","","25","","EUR","1","6404199000","","","","","","","","2279","Wolverine World Wide, Inc. -","2048","Wolverine Europe Limited","","","brisanje/suho četkanje","","kg","","","","",""
"44211893815","TENISICA ŽENSKA - JAZZ ORIGINAL VINTAGE - S60368-128","S60368-128 - 420","10","PAR","6","92.77","46.39","2","2","","2","2","1","","","","","","OBUĆA","49.02","44211893815","1","","1 PAR = 1 PAR","2","","JAZZ ORIGINAL VINTAGE","S60368-128","","","","","BER/TE","BER/TEA/BLK","10","20SP","20SP","","","","lijepljena/prošivena obuća","","Vijetnam","","","","8/23/2023","1/14/2020","8/11/2022","","92.77","23.65","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","","","","","suho četkanje","","kg","","","","",""
"44211919508","TENISICA MUŠKA - JAZZ ORIGINAL - S70463-6","S70463-6 - 460","11,5","par","6","103.39","51.7","1","1","","1","1","1","","","","","","OBUĆA","37.2","44211919508","1","","1 PAR = 1 PAR","1","","JAZZ ORIGINAL","S70463-6","","","","","MAR/BL","MAR/BLK","11,5","20SP","20SP","","","","lijepljena/prošivena obuća","","Vijetnam","","","5/14/2020","","1/14/2020","8/11/2022","","103.39","32.47","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"44212476420","TENISICA ŽENSKA - Mirage 5 - S10267-3","S10267-3 - 370","6","par","6","132.59","66.3","2","2","","2","2","1","","","","","","OBUĆA","49.1","44212476420","1","","1 PAR = 1 PAR","2","","Mirage 5","S10267-3","","","","","Green/","Green/Coral","6","16SP","16SP","","","","lijepljeno","","Kina","","","","","11/13/2015","8/11/2022","","132.59","33.75","","","","","","","","","","","25","","","1.00869334","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2048","Wolverine Europe Limited","","","brisanje/suho četkanje","","kg","","","","",""
"44212476512","TENISICA ŽENSKA - Mirage 5 - S10267-3","S10267-3 - 425","10,5","par","6","132.59","66.3","1","1","","1","1","1","","","","","","OBUĆA","49.1","44212476512","1","","1 PAR = 1 PAR","1","","Mirage 5","S10267-3","","","","","Green/","Green/Coral","10,5","16SP","16SP","","","","lijepljeno","","Kina","","","","","11/13/2015","8/11/2022","11/17/2015","132.59","33.75","","","","","","","","","","","25","","","1.00869334","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2048","Wolverine Europe Limited","","","brisanje/suho četkanje","","kg","","","","",""
"44212498118","TENISICA ŽENSKA - TRIUMPH 17 - S10546-25","S10546-25 - 375","6,5","par","6","172.41","86.2","6","6","","6","6","1","","","","","","OBUĆA","51.03","44212498118","1","","1 PAR = 1 PAR","6","","TRIUMPH 17","S10546-25","","","","","BLU/AQ","BLU/AQU","6,5","20SP","20SP","","","","lijepljena/prošivena obuća","","Kina","","","1/24/2020","","1/14/2020","8/11/2022","","172.41","42.21","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"44212498132","TENISICA ŽENSKA - TRIUMPH 17 - S10546-25","S10546-25 - 385","7,5","par","6","172.41","86.2","1","1","","1","1","1","","","","","","OBUĆA","51.03","44212498132","1","","1 PAR = 1 PAR","1","","TRIUMPH 17","S10546-25","","","","","BLU/AQ","BLU/AQU","7,5","20SP","20SP","","","","lijepljena/prošivena obuća","","Kina","","","1/24/2020","8/18/2023","1/14/2020","8/11/2022","","172.41","42.21","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"44212502419","TENISICA ŽENSKA - GUIDE 13 - S10548-25","S10548-25 - 380","7","par","6","139.23","69.61","2","2","","2","2","1","","","","","","OBUĆA","47.55","44212502419","1","","1 PAR = 1 PAR","2","","GUIDE 13","S10548-25","","","","","BLU/AQ","BLU/AQU","7","20SP","20SP","","","","lijepljena/prošivena obuća","","Indonezija","","","","","1/14/2020","8/11/2022","","139.23","36.51","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"44212502426","TENISICA ŽENSKA - GUIDE 13 - S10548-25","S10548-25 - 385","7,5","par","6","139.23","69.61","2","2","","2","2","1","","","","","","OBUĆA","47.55","44212502426","1","","1 PAR = 1 PAR","2","","GUIDE 13","S10548-25","","","","","BLU/AQ","BLU/AQU","7,5","20SP","20SP","","","","lijepljena/prošivena obuća","","Indonezija","","","1/24/2020","","1/14/2020","8/11/2022","","139.23","36.51","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"44212546604","TENISICA MUŠKA - GUIDE 13 - S20548-45","S20548-45 - 410","8","par","6","139.23","69.61","1","1","","1","1","1","","","","","","OBUĆA","47.55","44212546604","1","","1 PAR = 1 PAR","1","","GUIDE 13","S20548-45","","","","","GRY/YE","GRY/YEL","8","20SP","20SP","","","","lijepljena/prošivena obuća","","Indonezija","","","10/14/2020","","1/14/2020","8/11/2022","","139.23","36.51","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","3250","Display Me s.r.o.","","","suho četkanje","","kg","","","","",""
"44212832653","KR. HLAČE Ž. - SCOOT CAPRI - SA81484-BK","SA81484-BK - 40","40/L","kom","6","52.96","26.48","2","2","","2","2","1","","","","","","TEKSTIL","32.14","44212832653","1","","1 kom = 1 kom","2","","SCOOT CAPRI","SA81484-BK","","","Ž","Ž","Black","BLACK","40/L","16SP","16SP","","","","","","Vijetnam","","","2/5/2016","5/22/2023","1/26/2016","8/11/2022","4/8/2016","52.96","17.97","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2061","Wolverine World Wide, Inc.","","","istaknuto na ušivnoj etiketi","","kg","","","","",""
"44213453888","TENISICA ŽENSKA - RIDE ISO 2 - S10514-25","S10514-25 - 370","6","par","6","139.23","69.61","2","2","","2","2","1","","","","","","OBUĆA","47.03","44213453888","1","","1 PAR = 1 PAR","2","","RIDE ISO 2","S10514-25","","","","","BLU/AQ","BLU/AQU","6","20SP","20SP","","","","lijepljena/prošivena obuća","","Kina","","","","7/19/2023","1/14/2020","8/11/2022","","139.23","36.87","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"44213458517","TENISICA ŽENSKA - FREEDOM ISO 3 - S10543-25","S10543-25 - 360","5,5","par","6","172.41","86.2","2","2","","2","2","1","","","","","","OBUĆA","42.09","44213458517","1","","1 PAR = 1 PAR","2","","FREEDOM ISO 3","S10543-25","","","","","AQU/BL","AQU/BLU","5,5","20SP","20SP","","","","lijepljena/prošivena obuća","","Kina","","","2/27/2020","","1/14/2020","8/11/2022","","172.41","49.92","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2048","Wolverine Europe Limited","","","suho četkanje","","kg","","","","",""
"44213459798","TENISICA ŽENSKA - KINVARA 11 - S10551-25","S10551-25 - 375","6,5","par","6","132.59","66.3","2","2","","2","2","1","","","","","","OBUĆA","44.28","44213459798","1","","1 PAR = 1 PAR","2","","KINVARA 11","S10551-25","","","","","AQU/BL","AQU/BLU","6,5","20SP","20SP","","","","lijepljena/prošivena obuća","","Indonezija","","","2/27/2020","4/25/2023","1/14/2020","10/19/2022","","132.59","36.94","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2048","Wolverine Europe Limited","","","suho četkanje","","kg","","","","",""
"44213459804","TENISICA ŽENSKA - KINVARA 11 - S10551-25","S10551-25 - 380","7","par","6","132.59","66.3","2","2","","2","2","1","","","","","","OBUĆA","44.28","44213459804","1","","1 PAR = 1 PAR","2","","KINVARA 11","S10551-25","","","","","AQU/BL","AQU/BLU","7","20SP","20SP","","","","lijepljena/prošivena obuća","","Indonezija","","","2/27/2020","2/15/2023","1/14/2020","10/19/2022","","132.59","36.94","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2048","Wolverine Europe Limited","","","suho četkanje","","kg","","","","",""
"44213459811","TENISICA ŽENSKA - KINVARA 11 - S10551-25","S10551-25 - 385","7,5","par","6","132.59","66.3","2","2","","2","2","1","","","","","","OBUĆA","44.28","44213459811","1","","1 PAR = 1 PAR","2","","KINVARA 11","S10551-25","","","","","AQU/BL","AQU/BLU","7,5","20SP","20SP","","","","lijepljena/prošivena obuća","","Indonezija","","","2/27/2020","","1/14/2020","10/19/2022","","132.59","36.94","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2048","Wolverine Europe Limited","","","suho četkanje","","kg","","","","",""
"44213461579","TENISICA ŽENSKA - PEREGRINE 10 - S10556-20","S10556-20 - 380","7","par","6","132.59","66.3","1","1","","1","1","1","","","","","","OBUĆA","41.25","44213461579","1","","1 PAR = 1 PAR","1","","PEREGRINE 10","S10556-20","","","","","BLK/BA","BLK/BAL","7","20SP","20SP","","","","lijepljena/prošivena obuća","","Kina","","","","","1/14/2020","8/11/2022","","132.59","38.95","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2048","Wolverine Europe Limited","","","suho četkanje","","kg","","","","",""
"44213467922","TENISICA MUŠKA - FREEDOM ISO 3 - S20543-25","S20543-25 - 445","10,5","par","6","172.41","86.2","1","1","","1","1","1","","","","","","OBUĆA","42.1","44213467922","1","","1 PAR = 1 PAR","1","","FREEDOM ISO 3","S20543-25","","","","","GRY/BL","GRY/BLK/LIM","10,5","20SP","20SP","","","","lijepljena/prošivena obuća","","Kina","","","2/27/2020","8/2/2023","1/14/2020","8/11/2022","","172.41","49.91","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2048","Wolverine Europe Limited","","","suho četkanje","","kg","","","","",""
"44213468011","TENISICA MUŠKA - FREEDOM ISO 3 - S20543-25","S20543-25 - 470","12,5","par","6","172.41","86.2","2","2","","2","2","1","","","","","","OBUĆA","42.09","44213468011","1","","1 PAR = 1 PAR","2","","FREEDOM ISO 3","S20543-25","","","","","GRY/BL","GRY/BLK/LIM","12,5","20SP","20SP","","","","lijepljena/prošivena obuća","","Kina","","","2/27/2020","","1/14/2020","8/11/2022","","172.41","49.92","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2048","Wolverine Europe Limited","","","suho četkanje","","kg","","","","",""
"44213469964","TENISICA MUŠKA - KINVARA 11 - S20551-25","S20551-25 - 420","8,5","par","6","132.59","66.3","1","1","","1","1","1","","","","","","OBUĆA","44.27","44213469964","1","","1 PAR = 1 PAR","1","","KINVARA 11","S20551-25","","","","","BLU/BL","BLU/BLK/CTN","8,5","20SP","20SP","","","","lijepljena/prošivena obuća","","Indonezija","","","","","1/14/2020","8/11/2022","","132.59","36.95","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2048","Wolverine Europe Limited","","","suho četkanje","","kg","","","","",""
"44213470045","TENISICA MUŠKA - KINVARA 11 - S20551-25","S20551-25 - 470","12,5","par","6","132.59","66.3","1","1","","1","1","1","","","","","","OBUĆA","44.27","44213470045","1","","1 PAR = 1 PAR","1","","KINVARA 11","S20551-25","","","","","BLU/BL","BLU/BLK/CTN","12,5","20SP","20SP","","","","lijepljena/prošivena obuća","","Indonezija","","","2/27/2020","","1/14/2020","8/11/2022","","132.59","36.95","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2048","Wolverine Europe Limited","","","suho četkanje","","kg","","","","",""
